sc_r,sc_eps,oc_r,oc_eps,D_11,D_11H,D_14,SE_T11,SE_T11H,SE_T14,BM_T11,BM_T11H,BM_T14
4.297408580780029,0.385237455368042,3.5024917125701904,0.06677563488483429,2.496455143570537,2.5712577403245938,2.4199616354556808,599.1666688024994,297.4952946401908,569.5844185233626,68.86392732811724,53.86888857471132,44.524331028368124
4.32987642288208,0.09756360948085785,3.5202882289886475,0.043622493743896484,2.5571184644194758,2.597834269662921,2.488605006242197,508.4972573209333,358.45572263475856,564.0010136121041,64.09582427229194,44.9305154168435,37.27453006466283
4.292883396148682,0.16839465498924255,3.493753433227539,0.14631718397140503,2.39836240948814,2.477317990012484,2.309409263420724,662.044428013868,341.83297003350395,530.3964128786608,67.67970801990994,54.32750989837068,40.60742800912905
4.361032485961914,0.22926126420497894,3.69331431388855,0.03375532850623131,2.505477166042447,2.582741223470661,2.4218810237203496,556.3275258202732,244.3688593130317,531.0579072895133,66.21447448605376,50.716832294626215,40.214436536545854
4.209177017211914,0.34706544876098633,3.6354308128356934,0.14506693184375763,2.3423717852684143,2.4158611985018728,2.2319903121098625,712.1421266205027,323.76693330957113,628.6961000962299,66.67334261469264,50.873525572919036,32.52334148328447
4.6765642166137695,0.05277968943119049,3.689635753631592,0.08167880773544312,2.372660986267166,2.3405280399500623,2.25607695380774,614.7352747077732,300.64214228118254,572.4518573279673,66.0934510092002,36.04474491408893,32.885591109022414
4.760402202606201,0.3493960499763489,3.771005153656006,0.1476563662290573,2.226803620474407,2.2631598377028714,2.1069731710362043,685.7667496420581,80.44844842835214,660.8390280738421,63.78036507185841,47.8400376033248,34.63838510196317
4.498572826385498,0.39488235116004944,3.2193617820739746,0.02246459573507309,2.674874906367041,2.7913603870162302,2.5158070037453184,593.066146940779,178.7117262801738,596.4018565656637,65.03483512253513,55.85035041144393,49.80836187781566
4.281176567077637,0.12040327489376068,3.2718892097473145,0.15017209947109222,2.4941751810237203,2.588799425717853,2.42763975031211,590.1305313524292,244.25688258401976,485.5312027034786,68.05756696152987,42.627630587437835,44.358818372630765
4.493685722351074,0.2870769202709198,3.2549526691436768,0.055233653634786606,2.5942964669163544,2.665943033707865,2.423264406991261,525.0142928778204,277.7474793645926,523.0463240629879,67.8946527347791,60.41036542471941,37.42004853884024
4.603204250335693,0.16502270102500916,3.2379343509674072,0.11961015313863754,2.5019433832709113,2.579573021223471,2.4322081148564294,591.5004852936687,338.3510553565226,518.0475329082626,68.43331384041136,48.86595364608429,44.87202248968354
4.37238883972168,0.3338891863822937,3.5048828125,0.017894335091114044,2.6596670287141073,2.766254719101123,2.491053083645443,477.1307548254055,274.2296699758971,456.94825309623155,67.07957531147837,56.420770305780465,47.91320907289555
4.377068519592285,0.3278069496154785,3.6094303131103516,0.08264834433794022,2.4147053058676655,2.4710210362047444,2.322851922596754,652.8635363434847,292.12712760555803,494.2687210674368,66.51607071860417,44.373437683233306,36.48471271616965
4.6939921379089355,0.14907127618789673,3.419485330581665,0.14324632287025452,2.3981898377028714,2.456693970037453,2.3103277528089885,662.4022604465418,345.19479362183495,532.121318419665,66.64250164509409,41.90788099772703,41.42107847219686
4.356522560119629,0.3320511281490326,3.7079763412475586,0.07587847113609314,2.3849696254681647,2.4492505493133585,2.28652127340824,662.8446293439026,297.3140345996246,554.9107381863114,66.56199934578034,48.629556932781455,41.81575930242866
4.796390533447266,0.15458332002162933,3.50168514251709,0.01612277328968048,2.614736292134831,2.7057762546816484,2.4300177403245944,533.6821755913799,265.487278424079,439.06893625410964,62.528254252464535,49.19512011457901,39.188218691243286
4.6004767417907715,0.14488989114761353,3.657701015472412,0.1294514685869217,2.3195382646691636,2.3760384893882645,2.2031292509363296,678.1283589435234,331.64662760002,653.8752850977422,63.761664397502145,48.868795928054524,31.975423400284733
4.295261859893799,0.3236256539821625,3.1289618015289307,0.04991713538765907,2.6854387640449437,2.806904357053683,2.5231726217228467,458.0808958192535,401.72861009724596,363.07935412946995,69.46333341269714,57.52380715571287,46.93870291838374
4.323446750640869,0.1181444302201271,3.342301368713379,0.02743270806968212,2.7007507865168536,2.823337965043695,2.521957490636704,410.6738811907859,284.6544905081596,383.79104516041497,68.56993780357207,53.83422427278735,49.76802373993768
4.696238040924072,0.3400770127773285,3.117593765258789,0.12168287485837936,2.50695,2.5626292259675405,2.416758302122347,617.1393527990614,331.0801357108726,600.3287185508683,68.20909253268519,54.95732184378994,46.87121445209289
4.699713230133057,0.3659726083278656,3.161670207977295,0.07713025063276291,2.5369897128589263,2.5575326217228467,2.4179525717852686,585.3798973110282,332.59388042660964,577.8963609035349,69.51014438785718,55.76193848974876,36.8395926403241
4.362186908721924,0.3610386848449707,3.5740015506744385,0.0740373283624649,2.4454279650436956,2.4980240199750314,2.359518027465668,637.2219743111699,314.1623189272832,426.44706002891763,68.45253039421354,49.36873131475136,42.19853914748934
4.528997898101807,0.18272782862186432,3.452648162841797,0.10501468926668167,2.4391005243445694,2.5070897627965043,2.355850549313358,629.9124652012442,352.3501964290714,458.929777485662,67.17896602372579,46.886056997748,40.46422768798874
4.738935470581055,0.12882177531719208,3.4548630714416504,0.012412482872605324,2.670211161048689,2.6850959800249687,2.510459463171036,524.7622430345531,329.5265775232177,608.2581666719122,58.53268737542133,45.16348685161104,42.03281009717352
4.6967549324035645,0.2180209755897522,3.5907199382781982,0.048873115330934525,2.455499388264669,2.5031339450686643,2.3653513108614233,597.2101416013506,343.23805657952846,615.1932608836069,67.99542473494319,50.11026757770021,33.021992252542006
4.760131359100342,0.19406642019748688,3.56484317779541,0.13181430101394653,2.335960561797753,2.3815288139825217,2.219599063670412,688.4222146881059,350.04355935749254,659.7962027367706,64.55634424773403,46.02126015313338,34.05380205298414
4.741961479187012,0.13259005546569824,3.849835157394409,0.022135620936751366,2.461881423220974,2.440113370786517,2.2962833083645444,554.7021066295965,268.6636765349724,644.4502054232262,63.09635451791017,35.258857707762424,31.965585950813207
4.3947906494140625,0.1971691995859146,3.1666595935821533,0.020418576896190643,2.7776567665418233,2.8873589513108615,2.59028556803995,559.9672259363244,248.96428979015184,477.0901622216981,66.60421286710957,57.78671311622902,32.083347343625974
4.235397815704346,0.31315362453460693,3.2654662132263184,0.14161130785942078,2.5046282147315853,2.5980134956304624,2.438865293383271,610.120510163551,296.6043092551203,424.6623260762621,68.48641718916429,47.95782947301196,43.03726091985523
4.5439863204956055,0.04245787113904953,3.180079698562622,0.060287974774837494,2.652706129837703,2.766901535580524,2.4929811111111113,438.74193559308173,310.55516185456855,465.86042324370794,68.072884254613,50.961725316263376,35.07960328067374
4.492564678192139,0.22482739388942719,3.3514890670776367,0.1381671279668808,2.447743982521848,2.486305131086142,2.3694206117353307,645.33979098745,310.72203489774193,528.9894013753992,67.53467876811538,49.5355041869142,40.83254148550074
4.711198806762695,0.04991821199655533,3.1832852363586426,0.15243767201900482,2.505093595505618,2.5521904744069914,2.437300099875156,574.5931923587473,293.9817933400642,540.9339542162388,66.01507599793776,50.41594365419863,40.46925843727863
4.644721984863281,0.398674875497818,3.4289135932922363,0.13614600896835327,2.3888338701622973,2.437779675405743,2.296968639200999,712.3679432042375,345.47896629714927,622.823386350252,69.55136841140617,50.24494662784159,30.737495481928995
4.539633274078369,0.25880369544029236,3.5518088340759277,0.053490590304136276,2.4786955305867666,2.4767841947565543,2.3939866416978774,594.1465924413516,292.2507524542879,570.2653199567176,69.12390222436693,47.60464579741134,40.560007750820745
4.291852951049805,0.225131556391716,3.7260334491729736,0.14148126542568207,2.297215905118602,2.3615965168539326,2.182450661672909,695.3321085216629,354.33142377146885,619.8328262570047,63.80814244805832,47.04410748159184,38.31278735548413
4.42138147354126,0.2780286967754364,3.837791681289673,0.08840417116880417,2.3007897503121097,2.3554782397003744,2.169333358302122,676.797778150216,377.46926348767084,603.5061293403824,64.99566646639845,52.52390915389358,31.462508448781584
4.472136497497559,0.26742422580718994,3.809548854827881,0.10997132956981659,2.280146853932584,2.332510474406991,2.1579184644194758,685.8512861067352,297.4025274385422,627.7940346582535,64.41817838072114,49.08359303538937,31.051385909839276
4.480201244354248,0.378213107585907,3.188324451446533,0.1443701535463333,2.500165218476904,2.535486779026217,2.4316366292134832,632.078505620867,181.28753393922398,498.85395631737913,68.105074066766,45.954635835575225,43.35527832597454
4.301464557647705,0.18620546162128448,3.396209239959717,0.028879329562187195,2.663990961298377,2.777820087390761,2.4996649687890136,446.2644705748497,294.14657104912163,348.3199869983978,70.20836861453748,47.679084870988504,47.348891979714
4.370276927947998,0.28974512219429016,3.4989681243896484,0.09704197198152542,2.442414357053683,2.514893108614232,2.3577046566791506,640.6485962149011,324.88801115928965,420.5241193647584,67.33235319770976,48.70064876660879,39.99794431649043
4.426888942718506,0.2547566592693329,3.4813783168792725,0.004790663719177246,2.7899583895131084,2.843823995006242,2.6093279400749063,228.54353910362644,304.8742369234924,471.54068447307907,71.65062381135037,46.249791048818835,41.10885060747888
4.574704170227051,0.28624624013900757,3.4093270301818848,0.02666524052619934,2.61011379525593,2.7005932709113605,2.4278605368289634,511.6179090869867,302.90917671229545,509.11623112896723,66.57503971204417,53.78947193702811,41.85981585132794
4.5844807624816895,0.3222815692424774,3.4117865562438965,0.059537891298532486,2.507566004993758,2.567567253433208,2.4290982646691637,591.0905413416887,265.4781771352297,584.100516215618,66.68354238086874,52.13628940193241,42.350067871087916
4.653451442718506,0.35261088609695435,3.4454917907714844,0.13914014399051666,2.380867315855181,2.432284107365793,2.2891072034956306,709.4798070001395,354.46983668052707,571.0421611353466,68.36887272989875,45.99747730495678,29.46906653095216
4.575787544250488,0.26342615485191345,3.617690324783325,0.0936514139175415,2.3746502496878903,2.430147203495631,2.2749781647940077,672.4110115042288,324.53939828878123,607.5498385720624,65.23115425891869,45.66306630845653,30.839639486756134
4.615801811218262,0.3936035931110382,3.736598491668701,0.12168963998556137,2.282078963795256,2.3283008239700376,2.156913770287141,718.5286706317636,342.4177597031094,694.6231070835732,64.57456570922142,48.256122721823296,36.927015759989814
4.68559455871582,0.23704691231250763,3.688337564468384,0.1580176204442978,2.2676571036204747,2.3136747191011238,2.149639488139825,704.3213130981238,316.60941759049325,671.2122412571919,64.65428815735123,52.47249594158113,34.469638472740925
4.45106315612793,0.3633916676044464,3.0687410831451416,0.1074567437171936,2.583673445692884,2.675529887640449,2.5242969163545568,556.7333659766132,344.87729566597375,522.5515803747816,72.29413407812348,55.4189279486705,48.89070036468955
4.720556259155273,0.11331475526094437,3.1047890186309814,0.03977257385849953,2.6807649937578026,2.77937152309613,2.5160893508114857,524.5920526343913,360.07793695427193,546.9143922491791,67.97857763330695,50.03026918408408,50.518899061596485
4.737375259399414,0.11071989685297012,3.3164594173431396,0.00939195416867733,2.740246416978777,2.822856741573034,2.589264731585518,443.22005215331063,346.2392360626232,579.6773756598318,68.41931819947871,30.369189623722146,43.14854171820109
4.335700035095215,0.05360103026032448,3.2641842365264893,0.1434280276298523,2.505017390761548,2.6028931835205995,2.441083882646692,566.6313278100018,267.9347382885777,378.4016301371596,68.72670638211358,44.41342755771353,44.543344486984495
4.3379998207092285,0.14630888402462006,3.383361339569092,0.13423322141170502,2.456324382022472,2.5237586392009987,2.3799862921348316,619.1821243563901,330.45360339711283,495.12388811595,66.3111791963161,44.45262484591828,39.73165785957404
4.572175979614258,0.20567291975021362,3.4584920406341553,0.0965629369020462,2.4407681023720347,2.5050337702871412,2.3560771161048693,629.1111058374612,308.93064337081415,536.4497490838502,68.48376928066874,45.96903913545472,33.05541864071964
4.452212810516357,0.12073773145675659,3.5135865211486816,0.06659673154354095,2.4873258177278403,2.565482222222222,2.40813975031211,569.1967550247485,280.7875809735757,443.23122321874627,67.81759225680335,48.41534828139092,40.03478066484259
4.656954765319824,0.23805905878543854,3.5775041580200195,0.028356587514281273,2.532205530586767,2.599424656679151,2.3614724719101123,545.4860137341944,339.72654971184556,550.4234198146696,68.23692023832673,53.26980447528089,44.79102406342079
4.769457817077637,0.06669540703296661,3.7389087677001953,0.041340649127960205,2.4356864794007493,2.422417066167291,2.315825268414482,570.8596915079204,273.6832954442945,677.6486845775868,66.79741833652636,35.68248317817484,32.6654841394195
4.202675819396973,0.0906253308057785,3.7679197788238525,0.08407015353441238,2.353947016229713,2.422638401997503,2.229579975031211,624.5542429813886,284.95431221019936,554.993337097702,64.17038063409434,44.871291056671325,33.0907427028173
4.347369194030762,0.32432350516319275,3.2572476863861084,0.057326801121234894,2.610032147315855,2.7087399875156057,2.4986787515605493,514.8351554708757,300.77490424212374,355.757939907704,69.1178150490734,56.50401033746934,47.543920845559015
4.440769195556641,0.2829081416130066,3.231642723083496,0.1374671459197998,2.4996402372034954,2.5811996129837707,2.43174202247191,616.2549942093788,302.5101958847574,537.0461490783879,68.86350291848541,50.495557161028856,41.28486797906984
4.326421737670898,0.11982818692922592,3.3912312984466553,0.03181283921003342,2.6576037328339575,2.768976367041198,2.4651391760299624,439.1861795451012,349.2365648420064,499.15481380968987,67.5167490400213,52.34872294435984,34.23625093433587
4.358798027038574,0.3675103783607483,3.4092800617218018,0.0628611221909523,2.5350772284644196,2.60253443196005,2.4640066791510615,573.9319345581666,285.1030676473448,474.48488324113424,69.32112281553245,53.67566195004876,45.18547646348335
4.707752227783203,0.04868871718645096,3.412177085876465,0.026476575061678886,2.6515385018726594,2.7504418851435704,2.479721448189763,436.0453039723704,355.9282497113478,488.3136143244341,63.58548475686607,47.971747678287684,44.78335876223004
4.2160139083862305,0.2887289524078369,3.5731966495513916,0.11411819607019424,2.4014113108614232,2.497270711610487,2.31083290886392,665.6934039803767,312.15702554835474,504.85142596888124,66.77477729748179,43.59484496093733,33.01268468206458
4.800000190734863,0.03999999910593033,3.429880380630493,0.1599999964237213,2.3913261173533082,2.467727915106117,2.30337240948814,641.1053899966439,302.52445996078177,524.1096500330638,63.333119184523675,44.60163833947014,34.713322932537416
4.662720203399658,0.1929187923669815,3.5379509925842285,0.12879516184329987,2.361960961298377,2.4226624094881397,2.239236129837703,681.3491817042972,310.42901324765813,601.3714874433538,67.3349076117664,44.28125481940348,35.33548268385694
4.329941749572754,0.16644169390201569,3.6664648056030273,0.01670820079743862,2.626170649188514,2.7186305617977533,2.5391503620474403,459.6345978361745,365.4509344622212,505.1943586172285,69.00592295476326,52.94443609263295,32.846050016276365
4.239229202270508,0.30488353967666626,3.713900089263916,0.07910521328449249,2.3864161548064917,2.4648150811485645,2.2869722721598005,655.8753345627632,301.1278801285283,577.5529278508411,65.17192380797219,43.684275628410134,37.56579070359434
4.3039116859436035,0.2965176999568939,3.112886428833008,0.02318459376692772,2.778546004993758,2.8755879650436955,2.6004274032459427,313.7472453524066,205.10949036149518,383.323648178745,60.640385003138334,60.68048840287044,39.48036847393807
4.431342124938965,0.058099616318941116,3.146986246109009,0.01202338095754385,2.886199413233458,2.891788963795256,2.726091847690387,220.9192589372126,152.60373032558772,395.88246991334034,65.61188004679111,44.041936641491255,49.124025374091104
4.668392658233643,0.11040524393320084,3.1436846256256104,0.08830100297927856,2.57750327091136,2.5984761672908863,2.4211282646691634,521.9663480144976,318.9842526546199,396.09071783089496,65.39931319619956,28.686853769686728,33.64647225641136
4.475464820861816,0.21661928296089172,3.5271573066711426,0.07989297062158585,2.447529825218477,2.514871448189763,2.3620310986267166,617.8573337319057,292.56812855725116,514.4188565558328,67.66269524035997,45.21851021582066,36.58906151030589
4.605118751525879,0.0945601537823677,3.4869766235351562,0.04411859065294266,2.544022097378277,2.5459918851435708,2.4699277403245943,521.8308580642527,270.2995016577076,552.3652730773382,66.33610859800962,27.432280997580825,42.79865525298182
4.333148956298828,0.10606297850608826,3.634464740753174,0.11288200318813324,2.36866581772784,2.439061972534332,2.267012983770287,645.8817507883892,251.9600694229868,565.5282478835096,63.53455404206704,47.24539289629903,30.59659087125197
4.800000190734863,0.03999999538064003,3.481865882873535,0.15776927769184113,2.370283033707865,2.4366061298377026,2.2415740324594253,648.811576207916,298.61529232299046,551.0418888929486,64.66695605704658,45.428148997011334,36.962286975503616
4.763367652893066,0.0444495864212513,3.531367063522339,0.10656939446926117,2.402559413233458,2.4739486142322096,2.3097254182272158,616.8567925609659,311.5669891325897,511.8740280471736,65.28286100958209,39.36212164771095,37.230766655309964
4.800000190734863,0.03999999538064003,3.5576820373535156,0.1599999964237213,2.3351367166042447,2.3952679650436957,2.2120778277153557,659.4909635671921,295.57271554051385,587.7601829478306,64.10284331889919,46.434917364875965,32.65547415317505
4.488691329956055,0.06273647397756577,3.7975709438323975,0.08842470496892929,2.321133208489388,2.3735693383270915,2.1899642571785267,628.7023199192499,282.7083910420271,576.134798410387,64.19360517761173,44.26426293432961,31.098931583184694
4.200655937194824,0.25050100684165955,3.099374771118164,0.0880042314529419,2.640182034956305,2.753557103620474,2.4972802372034955,483.84610070765734,220.34286235828117,268.56178247998946,68.91673099444415,58.903265006435404,33.62415575098487
4.714875221252441,0.04414413869380951,3.067485809326172,0.05404557287693024,2.694740961298377,2.817560424469413,2.5097786017478154,415.2199538058678,356.7142151087135,394.0418066201683,64.2819446507827,55.54696374810628,39.827718386792995
4.526004791259766,0.150034099817276,3.1060192584991455,0.10415621846914291,2.5828169288389518,2.618283196004994,2.422242484394507,526.4375163721347,321.11335126848985,407.43948835097024,67.01079207577038,49.74889039904356,32.98915324110722
4.722143173217773,0.06552819907665253,3.313498020172119,0.005696440581232309,2.8253639575530585,2.7706201622971283,2.6733320848938824,369.8678775586459,217.9016839740844,425.48927088221564,72.50530191579043,38.16754042148419,45.21611352522815
4.5872578620910645,0.3561362326145172,3.4497363567352295,0.050448015332221985,2.510101323345818,2.578241410736579,2.384544019975031,589.9857771320958,314.07715994647515,593.8241389149164,68.23298163656759,48.76669805703973,34.627540783304575
4.202282428741455,0.11881791800260544,3.6134159564971924,0.13799670338630676,2.35666304619226,2.432219063670412,2.254833970037453,661.5661600699015,254.46251699187988,572.1922733211873,64.00092395215162,52.15961839532258,32.148101153271114
4.2830986976623535,0.355171263217926,3.6635525226593018,0.05888177827000618,2.445939538077403,2.5182290012484394,2.3581847940074905,622.5369481668287,315.7485824298768,479.8827990576585,68.79443215905262,45.445394556625594,41.98860245083898
4.558475971221924,0.041883617639541626,3.68563175201416,0.1421905905008316,2.3055323470661673,2.362887378277154,2.1910906866416977,650.8149746173127,277.79423981450554,559.687232868004,62.99705860914766,43.01107315231816,34.552958368513345
4.741361618041992,0.2962745726108551,3.675466775894165,0.14650988578796387,2.272461048689139,2.314153670411985,2.145825443196005,711.3836145059577,245.81632684755613,682.5846890471762,65.3321069117663,50.835421859722885,34.19803378613496
4.776737689971924,0.37402045726776123,3.7884819507598877,0.06514907628297806,2.3152104119850185,2.331570536828964,2.1730793508114856,670.4644915022097,328.6691458607597,668.0378033101535,67.3007192817137,47.52752881706784,34.915714653235895
4.223097801208496,0.27276208996772766,3.0876030921936035,0.016465961933135986,2.82573013732834,2.9601364044943823,2.6498477528089888,573.4245774901365,298.7741256485958,422.03993846084535,65.99456625781036,49.78313882417028,43.633354281966206
4.41412878036499,0.31139087677001953,3.1731503009796143,0.05623835697770119,2.6341886142322095,2.7380402372034953,2.5098616354556804,498.4663688687464,321.35583232461306,412.14283999155623,68.55752102619726,52.86310371968125,35.46831088554356
4.574314117431641,0.28042975068092346,3.155794382095337,0.060982123017311096,2.602885593008739,2.667803670411985,2.431113008739076,523.9095286682275,268.69586610243437,468.96661208721315,69.65306244362031,58.79757987211425,42.07720410853991
4.393824577331543,0.37200644612312317,3.243462085723877,0.08361129462718964,2.558492983770287,2.628967702871411,2.4934697253433207,566.5168033297414,266.88367680793385,448.45263580292817,69.95761274395556,57.09452155602878,45.98694467042521
4.332111835479736,0.2204497903585434,3.3128979206085205,0.06484735012054443,2.5802910861423216,2.584260449438202,2.518386379525593,522.7700234457773,277.4556006529456,310.33475906032265,66.74290665819967,41.49145047267812,39.48222053907581
4.517790794372559,0.08756159245967865,3.4213550090789795,0.15378083288669586,2.411990149812734,2.499977578027466,2.3260132334581773,642.0602393715693,291.19162951821346,538.0135703259683,64.36001368539694,45.38709105119776,41.57430838566624
4.503270626068115,0.38169628381729126,3.5373547077178955,0.13090957701206207,2.3710513358302125,2.4107782272159803,2.2761807990012484,716.5299376024062,309.02841823114636,577.1658079639279,69.80529862691883,37.615572854835044,35.17878980507255
4.309125900268555,0.10534809529781342,3.581059217453003,0.14730291068553925,2.3577517103620473,2.4317771036204743,2.2571841697877653,666.0493580357994,300.16816097169976,562.6476558634321,64.05020585507924,52.345047180987095,35.35428698539566
4.4626030921936035,0.153372660279274,3.575533628463745,0.12199898809194565,2.3747886267166045,2.44286177278402,2.2762251186017477,663.6901102785313,339.1257974200653,544.1114663573593,65.02784145131487,52.71997401154638,33.067585514283216
4.372461318969727,0.34694936871528625,3.7996034622192383,0.09953285753726959,2.306007265917603,2.363963995006242,2.1821326841448188,695.7882487782573,356.82111236744737,656.9149535069596,64.1572241251718,52.65462171777625,37.00742323325102
4.691856959232993,0.3347900071006947,3.476439168201431,0.08016851305053249,2.428355081148564,2.42190759051186,2.3393093882646694,650.5882116834413,335.60555279687026,577.4202783017867,65.09307693533859,44.16784965214649,31.65211874476082
4.512338674828952,0.2235167725300972,3.4764392914194384,0.12745151490493906,2.404159013732834,2.4670687390761548,2.315308027465668,668.3269860576689,305.6083335772052,558.7769355178822,64.60737786510579,47.50994354391595,34.93086233000603
4.5123381366315884,0.3347888141493061,3.476439046223811,0.08016775241881302,2.457069213483146,2.504775617977528,2.373760861423221,634.2550918112281,315.08117877580685,456.496841659346,67.47222003038718,48.30374911309705,39.48682087922417
4.512360144161016,0.22350598528339374,3.476439415070587,0.1274879317891213,2.403967865168539,2.4761604619225963,2.3161288514357055,667.0429947783149,377.03876547022037,556.2997230689463,65.81987699725951,44.64772914097897,34.093456309656034
4.691856959232993,0.3347900071006947,3.476439168201431,0.08016860911976315,2.4284636204744072,2.4510943196004993,2.338959188514357,649.6930892589241,316.2268962282241,524.8794704323554,67.89766514582419,47.833840339493264,38.312400441321444
4.512338684990745,0.33478619506729124,3.4764413815076383,0.12749208130787887,2.3997285143570535,2.462662883895131,2.3101198626716606,690.4261534293462,285.47089581074874,580.4708046474544,68.15060541468543,46.14657032009737,34.99159407298532
4.512360144161016,0.22350598528339374,3.476439413776923,0.1274879317891213,2.404071086142322,2.459880299625468,2.315228714107366,667.7287351813769,311.0010495256242,554.5361667488074,68.19402922891443,48.3780705581665,40.898219756540456
4.512338121812684,0.22350216286364533,3.476439873737424,0.08017221242605886,2.4635495131086143,2.5209969413233457,2.381331722846442,609.8454816508785,316.7729098007097,514.6889961391093,66.73087142390617,49.46782829890755,42.0839262547468
4.513268420392195,0.22350598528339374,3.476439413776923,0.1274879317891213,2.4039609488139826,2.4600392883895132,2.3149749188514357,667.5276689191039,304.2699981397925,531.0888175755243,63.38007100176772,47.39125435516568,33.23069024837052
4.639648329841389,0.33479109999197193,3.476439152277678,0.08017722579063749,2.4373678651685395,2.4913341822721597,2.347107228464419,647.2525791632704,333.69262386571324,509.1463289749121,66.25166244063477,46.95999553943608,27.003054244414496
4.517210662899055,0.228222663582779,3.4764395794148406,0.08217523113169445,2.4593490761548065,2.4595777278401996,2.377034556803995,616.6852573357954,332.0729687387076,593.6322234640312,69.44968528127238,42.086038618082625,33.32081018229426
4.516472561123612,0.33702201094738327,3.695909667136789,0.12844773088767736,2.3054221598002496,2.3602745443196005,2.1897910237203497,716.6589889514527,347.36219874459357,656.2207385775923,66.43472362626613,51.945024185387574,36.80762080791831
4.690138479012511,0.3370213779852412,3.476439024205009,0.08221648479777317,2.4256879026217226,2.442265418227216,2.3364432459425717,653.1164434760858,381.2243608270453,595.8138080798421,67.35877732495413,42.66883075474307,31.767295109149487
4.5164682388660005,0.22822563058970657,3.476438952049008,0.12844798838247148,2.4023900749063674,2.472094332084894,2.3133717602996255,671.162132955762,292.51291171003805,538.5704232111447,66.50657760208766,44.763196762329834,34.60990040439745
4.690140877044337,0.3370220314285647,3.6959099841450644,0.12844149839950036,2.2848086766541824,2.328541672908864,2.161457440699126,712.9893928260433,377.84099813481794,696.0842108210312,67.41898557719416,50.987664143340645,34.90426320568173
4.69013083360887,0.22858727309035234,3.4764496359840567,0.0823076660987613,2.4352456554307116,2.4906558676654185,2.3471096878901374,630.2976676272247,343.9442881083571,648.0312006100136,67.86375797627622,50.69016437636526,30.089080643825675
4.599179142242748,0.3370086483601908,3.6959096536490876,0.1284482661644861,2.296109038701623,2.345678838951311,2.175204881398252,717.1158229393734,290.1743655931788,687.5752685988111,65.93685844219758,49.319918490937624,33.86710557949729
4.685933012850478,0.22821692943857308,3.4764400109879183,0.08221605129124515,2.435998414481898,2.3688661048689137,2.318295455680399,631.0171568657693,350.24239632105997,520.3992396106315,66.98833288877198,23.543067292965983,33.537624319963115
4.689610769760803,0.33702156765674396,3.6958238235892806,0.12609179695223416,2.2872652559300874,2.3308291510611734,2.1667585518102372,712.9075869376394,345.23239697393257,686.8249891113951,67.02421709131467,50.56049531437377,36.81391798362057
4.516469057581145,0.22843393732720946,3.4764390479039955,0.08219150985874683,2.459375892634207,2.5241185018726586,2.3768403370786517,615.4492932639008,309.69922457024046,595.2658564347931,65.22319839870808,48.37719624168467,34.68269834204487
4.523868984798507,0.33904467029427604,3.4832968587109887,0.08396643687072747,2.446653370786517,2.5097231335830212,2.3614408489388263,643.657167930292,323.17594023055904,578.2232906561551,66.88862728280665,48.584956714610854,40.45799232197765
4.523883226909039,0.33904023352375123,3.6974475140675387,0.08400437701901936,2.3580887890137325,2.4096723470661674,2.225058576779026,683.0164194557324,338.10306542538524,599.2998347950789,67.28143384785619,44.59151686586286,33.87501738693058
4.5238836101111835,0.23406906914282424,3.483633489627572,0.08610104805749316,2.4491552559300875,2.5116882896379527,2.365070686641698,623.1483899935029,318.24692591948116,513.8209164906086,67.52923387094431,49.66396340948158,37.675450370731184
4.523883034611105,0.3390456588727402,3.483297230951495,0.12921331702956307,2.3936641448189766,2.4449304744069913,2.303820911360799,695.0020688993155,329.878300920372,583.3642174018784,69.78375403898448,49.21976289912804,39.96644029832116
4.5238836101111835,0.23252952109095895,3.4832971518622244,0.1292704923899879,2.3978099250936333,2.4698663920099873,2.307722097378277,673.9119580136755,301.58451510627674,538.4672251992573,66.70710639995949,41.67366671255624,41.6554568520759
4.692919582869928,0.3390450577862015,3.483319884620342,0.08397537414244248,2.419772808988764,2.3934015980024967,2.3293382147315853,656.0921344737872,361.67412325922396,518.2663181635949,65.83311879221374,45.13488644152007,33.662199541269516
4.523869377158533,0.3390448745399074,3.6974447890654814,0.12924372523890015,2.3031174406991264,2.3576007740324596,2.1813469163545567,718.8784090179379,372.70931965588466,695.0078601392095,66.9969990125254,50.05929812607407,37.91964046109498
4.5246666494972825,0.24608712850201966,3.483297709431692,0.1292704923899879,2.3969147440699126,2.4701778027465666,2.30622152309613,677.5342876232982,362.0991311056791,550.4152815326573,66.62318755619717,42.10651808273287,42.50844411239853
4.523868630477121,0.3390455746961414,3.6576849850217625,0.08396541133652187,2.3750751186017482,2.4224440574282147,2.275251897627965,677.1347659751754,317.2947986347255,576.5534236150432,67.34486993084109,47.06190509350202,31.431172030315963
4.52386835743692,0.33904487866330424,3.580370546956358,0.12620409858176876,2.3562645942571785,2.40531088639201,2.255646529338327,709.4821230676566,325.5490050370922,586.5047781151586,65.77203536351632,49.82358342100616,33.37774063334463
4.525099401585172,0.3432597534186015,3.4883704518078575,0.13002661724611075,2.390456729088639,2.453958601747815,2.2992228963795256,697.2975730898937,288.2325102014077,529.1634722474936,66.32404597828402,51.703987528655354,37.5497805087659
