optimizers,sc_r,sc_eps,oc_r,oc_eps,ocx_r,ocx_eps,sos_ktheta,oso_ktheta,so_kr,D_11,D_11H,D_14,SE_T11,SE_T11H,SE_T14,BM_T11,BM_T11H,BM_T14,D_11_std,D_11H_std,D_14_std,SE_T11_std,SE_T11H_std,SE_T14_std,BM_T11_std,BM_T11H_std,BM_T14_std,error_D_11,error_D_11_std,error_D_11H,error_D_11H_std,error_D_14,error_D_14_std,error_SE_T11,error_SE_T11_std,error_SE_T11H,error_SE_T11H_std,error_SE_T14,error_SE_T14_std,error_BM_T11,error_BM_T11_std,error_BM_T11H,error_BM_T11H_std,error_BM_T14,error_BM_T14_std
,4.8,0.4,3.6500000000000004,0.11,3.6500000000000004,0.11,100.0,100.0,350.0,2.3019891136079895,2.289086129837703,2.159895093632959,709.0374381027989,336.0476130444694,695.5737266125498,67.57960979896171,28.230722617876342,31.14353697292838,0.0011637995266913796,0.0034126869916710893,0.004966949267153018,16.760229791325102,15.873024480708073,23.041279252421162,,,,6.423206763902863,0.047308923849243074,4.22233766369444,0.14279025069753512,3.143717774306778,0.22273315099340885,4.270211485705719,2.4647396751948683,3.3992655521444353,4.884007532525561,9.539169545283427,3.6285479137671124,4.81745098737787,,48.99598443021438,,33.73715537674813,
,4.8,0.4,3.75,0.135,3.75,0.135,100.0,100.0,350.0,2.238298352059925,2.270954019975031,2.11310936329588,696.9649361270318,260.1409090866154,672.9697458726245,67.55952691522457,50.615543255129424,37.986653988578766,0.001166658489404204,0.002338277211880682,0.0044329695711905325,17.5699902882229,17.80873939879532,24.973515886583645,,,,9.012262111385157,0.04742514184569935,4.981003348325063,0.09783586660588627,5.241732587628691,0.19878787314755753,2.4948435480929145,2.58382210120925,19.956643357964488,5.479612122706253,5.979487538995977,3.9328371474934873,4.845736739120329,,8.553670722440067,,19.177331939194115,
,4.8,0.4,3.85,0.16,3.85,0.16,100.0,100.0,350.0,2.17676961298377,2.2086921972534337,2.064736579275905,619.3176143066248,25.890726634206644,624.6208388906862,66.49896999622402,48.372572004461304,32.89170226160946,0.0010415830379913124,0.002262427825598524,0.005220560078575855,17.071385116846482,21.30432809587481,22.815737215906378,,,,11.513430366513408,0.04234077390208587,7.586100533329139,0.09466225211709305,7.410915727537895,0.23410583311999353,8.923880249025762,2.510497811300953,92.03362257409026,6.555177875653787,1.6345135605218626,3.5930294828199023,6.339478878557719,,12.606012638732967,,30.017654762533066,
,4.2,0.04,3.15,0.015074999999999998,3.15,0.015074999999999998,100.0,100.0,350.0,2.913244556803995,3.0837834082396998,2.7257080149812736,242.26182118314512,37.16261151235237,341.651250292184,69.06583442783003,46.19450701422738,32.623910750415945,0.0019983447737019155,0.012976272384409243,0.007752874027080231,38.71774674182408,19.635239667115524,33.52329295089023,,,,18.4245754798372,0.08123352738625673,29.02859448701672,0.5429402671300938,22.229058967770115,0.34766251242512247,64.37326159071395,5.693786285562365,88.56535030389158,6.041612205266316,46.19665349729386,5.279258732423658,2.724176862211231,,16.541089405189915,,30.587423935285226,
,4.2,0.04,3.25,0.030049999999999997,3.25,0.030049999999999997,100.0,100.0,350.0,2.757471835205992,2.9011209113607994,2.5469193133583024,346.7106764066366,198.67343270682292,358.5907022535694,68.08993005888351,52.902920525764216,33.26102579505718,0.0017036422754818554,0.003554048050235568,0.007581684750300151,16.892195668502268,30.441397220685985,32.19806057967256,,,,12.092351024633828,0.06925375103584777,21.38581219082842,0.14870493934040033,14.211628401717595,0.33998586324215924,49.01313582255344,2.484146421838569,38.869713013285256,9.366583760211073,43.52902326715442,5.070560721208277,4.098690057910549,,4.421101127797264,,29.231860010516638,
,4.2,0.04,3.35,0.045024999999999996,3.35,0.045024999999999996,100.0,100.0,350.0,2.646642983770287,2.762351672908864,2.499312459425718,427.21718358705664,290.0970493107657,404.3146679816629,65.26306153721514,50.49120024550979,29.88764352446361,0.0015825204456771684,0.0034164016812836388,0.007153046820667685,16.005450793634527,16.07007602860237,24.935164774285308,,,,7.587113161393781,0.06433009941777107,15.57956790413656,0.14294567704115643,12.07679190249857,0.3207644314200756,37.17394359013873,2.3537427637697834,10.739369442841316,4.944638778031498,36.328398743045206,3.9267976022496547,8.08019501800685,,8.778319339639049,,36.40926909688594,
,4.2,0.04,3.45,0.06,3.45,0.06,100.0,100.0,350.0,2.555606941323346,2.5609181273408237,2.491979825218477,499.13223828228433,251.00424250990667,422.777944988596,66.25609412871984,35.278596180721564,44.64160918324164,0.0017213159959178774,0.010121334941042313,0.0047226614021559105,15.919242120943833,16.360935379041333,31.816657156219186,,,,3.88646102940431,0.06997219495601129,7.151386081206007,0.42348681761683316,11.747974225043805,0.21177853821326953,26.598200252605245,2.341065017785858,22.767925381567178,5.034133962781948,33.420796064788036,5.010497189955777,6.681557565183327,,36.26269886048498,,5.017852801613529,
,4.275,0.08499999999999999,3.15,0.015074999999999998,3.15,0.015074999999999998,100.0,100.0,350.0,2.8828579900124844,2.9570495255930087,2.7118740574282145,418.0988257398367,284.7436706395207,425.69659401765085,66.7195542860407,45.695719997519326,34.452007596160485,0.002119878022410755,0.003965418108429004,0.006664034205471766,41.297775930364544,23.843947313890354,35.92899212693883,,,,17.18934918749937,0.0861739033500307,23.725921572929227,0.1659170756664855,21.608702126825765,0.29883561459514646,38.514878567671076,6.073202342700668,12.386562880147476,7.336599173504724,32.961166296432935,5.65810899636832,6.02879678022436,,17.442240293551354,,26.69785617838195,
,4.275,0.08499999999999999,3.25,0.030049999999999997,3.25,0.030049999999999997,100.0,100.0,350.0,2.7392846816479404,2.874746479400749,2.553920699126092,375.777323849509,263.335412954915,367.7117684181412,69.02571998038087,57.932052478111835,37.85190744924519,0.0015986672354731221,0.0033985749719386274,0.016621370483826288,16.1707296269608,24.18209218384034,26.868966805847833,,,,11.353035839347172,0.06498647298671228,20.282279472834674,0.14219978962086305,14.525591889062417,0.7453529364944523,44.738628845660436,2.378048474553059,18.973719090795385,7.440643748873951,42.09263489478091,4.231333355251627,2.7806760839706053,,4.664954793336646,,19.46402670373364,
,4.275,0.08499999999999999,3.35,0.045024999999999996,3.35,0.045024999999999996,100.0,100.0,350.0,2.634371697877653,2.743739825218477,2.5362363920099873,450.29679647695036,342.06424992423337,375.5266988293663,65.74303175487465,51.01217956455842,37.75027845366642,0.0015462243089564903,0.0030813179354641806,0.004976821082893793,16.294452039087176,19.335968981696674,22.605977040678553,,,,7.088280401530604,0.06285464670554838,14.800829507049231,0.12892543663030043,13.732573632734857,0.22317583331362298,33.77988287103671,2.3962429469245845,5.250538438225651,5.9495289174451305,40.86193719222578,3.5599963843588274,7.404180626937111,,7.83707395743736,,19.680258609220388,
