z,density
10.2079315,0.0
10.285759,1.3200039083008295e-06
10.363586,1.1880035174707464e-05
10.44141,4.8840144607130666e-05
10.519234,0.0001597204729044005
10.597061,0.0003880811490404465
10.674889,0.000595321762643679
10.752712,0.0008593225443038476
10.830536,0.0009438027944351018
10.908363,0.0008302824583212291
10.986191,0.0006415218994342084
11.064014,0.000451441336638887
11.141838,0.00029436087155108653
11.219666,0.0002745608129265739
11.297493,0.0002600407699352646
11.375317,0.00028512084419298064
11.45314,0.0003775211177740397
11.530968,0.0005148015242373275
11.608795,0.0006771620049583312
11.686619,0.0008685625716619534
11.764442,0.0009451227983434024
11.84227,0.0010124429976667456
11.920097,0.0009873629234090292
11.997921,0.0009794428999592244
12.075745,0.0009385227788018982
12.153572,0.0009358827709852964
12.2314,0.0010216830250248511
12.309223,0.0011748034783877436
12.387047,0.001218363607361667
12.464874,0.0014427642717727935
12.542698,0.0017516451863151708
12.620525,0.0019588857999183877
12.698349,0.002053926081316049
12.776176,0.002211006546403846
12.854,0.0021436863470805003
12.931824,0.0022862467691770008
13.009651,0.002193846495595934
13.087479,0.002112006253281288
13.165302,0.0021080462415563788
13.243126,0.002290206780901904
13.320953,0.0023271668903343265
13.398781,0.002353566968500347
13.476604,0.002432767202998405
13.554428,0.0024644472967976223
13.632256,0.0024987673984134466
13.710083,0.002525167476579465
13.787907,0.0025238474726711614
13.86573,0.0024248471795485925
13.943558,0.0022994468082600055
14.021385,0.0021067262376480767
14.099209,0.0021186062728227903
14.177032,0.002053926081316051
14.25486,0.002106726237648083
14.332687,0.0020394060383247415
14.410511,0.0021555663822552125
14.488335,0.0021938464955959316
14.566162,0.0022083665385872423
14.64399,0.0022809667535437918
14.721813,0.0022611666949192803
14.799637,0.002345646945050539
14.877464,0.0023337669098758298
14.955288,0.0023522469645920413
15.033115,0.0022189265698536464
15.110939,0.0022888867769935983
15.1887665,0.0023166068590679137
15.26659,0.002220246573761947
15.344418,0.0021555663822552112
15.422241,0.0020275260031500353
15.500069,0.0018229253973634152
15.577892,0.0018163253778219117
15.655716,0.0018004853309223036
15.733543,0.0015298845297206465
15.811371,0.0016275648189349031
15.8891945,0.0014295642326897888
15.967018,0.0014665243421222106
16.044846,0.0013477239903751427
16.122673,0.0013358439552004354
16.200497,0.0013622440333664497
16.27832,0.0012909638223182092
16.356148,0.0012751237754185995
16.433975,0.0012355236581695782
16.511799,0.0012764437793269022
16.589622,0.0013186839043925257
16.66745,0.0012513637050691852
16.745277,0.0012975638418597137
16.823101,0.0013398039669253365
16.900925,0.0013675240489996513
16.978752,0.001383364095899259
17.05658,0.0012962438379514117
17.134403,0.0012619237363355924
17.212227,0.0012777637832352003
17.290054,0.0012170436034533675
17.367878,0.0011365233650470212
17.445705,0.0010375230719244614
17.52353,0.0009649228569679148
17.601357,0.000997922954675436
17.67918,0.0009398427827101989
17.757008,0.000838202481771034
17.834831,0.0008250024426880256
17.912659,0.0008236824387797245
17.990482,0.0007722022863559918
18.068306,0.0007299621612903648
18.146133,0.0007312821651986656
18.22396,0.0006916820479496403
18.301785,0.0006956420596745428
18.379608,0.0007167621222073563
18.457436,0.0006468019150674115
18.535263,0.0006164418251764923
18.613087,0.0006177618290847931
18.69091,0.0006745219971417295
