frame,time_ns,Rg,Rg_parallel,Rg_perp,F_index,Rg_x,Rg_y,Rg_z
400,3.99,19.370920593332134,11.958482634426979,15.239004485703369,0.7847285986198084,8.747169376294373,8.15428321928479,15.239004485703369
401,4.0,19.531428144858992,12.072604502090526,15.353465599462993,0.786311365592455,8.85368151604171,8.20732009101618,15.353465599462993
402,4.01,19.55723776400135,11.853125817673392,15.55599425649434,0.7619651706109966,8.858290411143786,7.875740132929322,15.55599425649434
403,4.02,19.346289950020918,12.012428538939233,15.165107827745851,0.7921096688123428,8.850432017780792,8.12208670858434,15.165107827745851
404,4.03,19.279644874143557,12.22270797885549,14.910067610065097,0.8197620761024924,9.03291225554641,8.234141516878195,14.910067610065097
405,4.04,19.247264835608707,12.319983078451214,14.787671236497493,0.8331253029242515,9.120526249339434,8.282389992534437,14.787671236497493
406,4.05,19.106386446765796,12.542068888770164,14.41355303325656,0.8701580283384465,8.923448954547505,8.813373404448576,14.41355303325656
407,4.06,19.27011302303756,12.608723012396533,14.57248640134222,0.8652417072240458,8.987014914200458,8.843837342199166,14.57248640134222
408,4.07,19.295682674499652,12.56608072147397,14.642984162266455,0.8581639222048424,9.04579621267317,8.72238244847057,14.642984162266455
409,4.08,19.031077778619295,12.771796462833603,14.108973617092355,0.9052250581403862,9.033306719616608,9.028740476798431,14.108973617092355
410,4.09,18.836915211797105,12.774437059160766,13.843523125200942,0.9227735558086368,8.75262939004893,9.30471498429219,13.843523125200942
411,4.1,18.853172173431904,12.758526360881795,13.880277594477404,0.9191838040730594,8.949202084612256,9.093501907960833,13.880277594477404
412,4.11,18.574655160254,12.445283453228548,13.788862683018724,0.9025605475464759,9.034237127785795,8.559651847484274,13.788862683018724
413,4.12,18.725815396282183,12.638840577811479,13.817230949228026,0.9147158807906888,9.354598762540501,8.498927764324728,13.817230949228026
414,4.13,18.471816782800374,12.76440365624921,13.352079035029615,0.9559862267712301,9.388422675267346,8.647977819709885,13.352079035029615
415,4.14,18.6496823389946,13.025853904392072,13.346826641821679,0.9759513818495362,9.272377677825157,9.148545356412457,13.346826641821679
416,4.15,18.514898857713973,13.067545214741447,13.116430222132319,0.996272994514286,9.026402039203022,9.449063666098542,13.116430222132319
417,4.16,18.29020062243244,13.186632081131116,12.674548243062226,1.0404025317706447,9.636999642628735,9.000861266072818,12.674548243062226
418,4.17,18.204320128738487,12.812133643658244,12.932381947910212,0.9907017667173525,9.242218243070921,8.873115036468679,12.932381947910212
419,4.18,18.23627549136151,12.603766127508095,13.179788435324449,0.956295026233312,9.565508114707859,8.207068606047988,13.179788435324449
420,4.19,18.524264231613984,13.13247835809947,13.06469967112533,1.0051879253775684,10.160437935466584,8.32030581081504,13.06469967112533
421,4.2,18.431530042187443,12.891284614041336,13.17330940560645,0.9785911965716765,10.27510141984783,7.785082517999405,13.17330940560645
422,4.21,18.429432189006807,12.63012246077706,13.421027435892347,0.9410697147522297,9.87557871841785,7.873559446054724,13.421027435892347
423,4.22,18.577758136465718,12.670890094079164,13.586082643675647,0.9326374957668532,10.113637830424208,7.63320284096039,13.586082643675647
424,4.23,18.364336627153538,12.304965442712891,13.632192971384118,0.9026402038573498,9.753511964799392,7.5020783053013735,13.632192971384118
425,4.24,18.647137070341774,12.370966618856244,13.95259494987434,0.8866427115027559,9.726741179653619,7.6440382723326294,13.95259494987434
426,4.25,18.596412897910888,12.49417640692625,13.773965608429327,0.9070863658378908,9.997483830442643,7.493648053346944,13.773965608429327
427,4.26,18.876148224423986,12.621873612333372,14.03557189090303,0.8992774722997979,10.106094763252408,7.56164943130001,14.03557189090303
428,4.27,19.12282963515139,12.906301418731363,14.110634179365467,0.9146506992297166,10.575700431663611,7.397781876404394,14.110634179365467
429,4.28,18.90215762607257,12.970712969020136,13.749624285637273,0.9433503563125881,10.602636967858556,7.471511510565067,13.749624285637273
430,4.29,18.953396946628974,13.129397195778722,13.66931545806015,0.9605014410606009,10.807128696387824,7.455671670898135,13.66931545806015
431,4.3,19.19834927725087,13.58189249051809,13.568670212932707,1.0009744711440316,11.204321301068784,7.676652122273612,13.568670212932707
432,4.31,19.264998667980507,13.662689161161795,13.582013788932873,1.0059398682318126,11.195926902888473,7.830727673703519,13.582013788932873
433,4.32,19.237367086465948,13.803936778327241,13.398791805210939,1.0302374258072087,11.134204423405444,8.159544254299629,13.398791805210939
434,4.33,18.808511288377492,13.405800234565827,13.192597051223023,1.0161608197775616,10.852503066903989,7.870111632748591,13.192597051223023
435,4.34,18.889998157385918,13.440922264154096,13.273041816969087,1.012648227098206,10.945754104459606,7.800567825212402,13.273041816969087
436,4.35,18.474577185480186,13.421564823405308,12.695337721911702,1.0572042365001573,10.440768396227678,8.43378667060082,12.695337721911702
437,4.36,18.03529063804002,12.774888254981095,12.730826307483738,1.0034610438029035,9.713373148357805,8.297478653664347,12.730826307483738
438,4.37,18.26969242579096,13.097989789817849,12.73673132317829,1.0283635147411911,9.676220881181436,8.82768859853818,12.73673132317829
439,4.38,18.300366453092014,13.211432600804997,12.663390578823764,1.043277668691487,9.799977256986402,8.8601578500703,12.663390578823764
440,4.39,18.31552528143452,13.409935650607274,12.475259202976076,1.0749224070156573,10.024199066560003,8.907401822496025,12.475259202976076
441,4.4,18.628436411983817,13.471151803904505,12.866495724613008,1.0469946201540188,10.190585968280413,8.810442017681401,12.866495724613008
442,4.41,18.69995642412598,13.3804298440801,13.063401833054865,1.0242684114809242,10.508075377562257,8.283492902865264,13.063401833054865
443,4.42,18.66148301546635,13.407607403929687,12.980254698526867,1.0329232912087094,10.647907955488403,8.14775996635621,12.980254698526867
444,4.43,18.830765719187657,13.605624867752462,13.018629326043843,1.0450888896985746,10.797710410396133,8.277830508969556,13.018629326043843
445,4.44,18.60406746605215,13.430960137592262,12.873252738287544,1.0433229589011321,10.37063720459841,8.534668955981342,12.873252738287544
446,4.45,18.393537697591096,13.54585376157878,12.443153736196734,1.0886190148221289,10.644903205423924,8.377123007168597,12.443153736196734
447,4.46,18.676793296986173,14.087132507518747,12.262760927864333,1.148773313806432,11.294919382661442,8.418556789828664,12.262760927864333
448,4.47,18.70980886339995,14.174197250100496,12.21266064460168,1.1606150095037535,11.338037779547372,8.506278092933064,12.21266064460168
449,4.48,18.73010476823365,14.16589394539326,12.25333723345928,1.156084556843135,11.386697060835669,8.42708023676562,12.25333723345928
450,4.49,18.71048401711761,14.082184184379928,12.319671292368696,1.1430649284533267,11.2307285154326,8.495801811215305,12.319671292368696
451,4.5,18.653027338922502,14.157563260923686,12.144909691699402,1.1657199287862847,11.331788446282241,8.486882118644068,12.144909691699402
452,4.51,19.131667702472768,14.539857903141652,12.434357290760504,1.1693292675404836,11.724057985034008,8.599647214107742,12.434357290760504
453,4.52,19.241681163828716,14.741689565307347,12.366280070035181,1.1920876352322018,11.89795490317963,8.703796893413548,12.366280070035181
454,4.53,18.993818843867828,14.86120974150748,11.828338822192732,1.2564071730532753,11.78127475897168,9.058538515383903,11.828338822192732
455,4.54,19.064675870403754,14.508255726897257,12.368200427164334,1.173028834092364,11.693854880796128,8.587388559039802,12.368200427164334
456,4.55,18.755828152703774,14.320835823625977,12.111760854909015,1.182390900479314,11.382756425196229,8.690178067905347,12.111760854909015
