z,density
-36.305717,0.0
-35.92319,0.0
-35.54066,1.8798402832438334e-06
-35.158134,2.1215340339466146e-05
-34.775604,3.544841676974088e-05
-34.393078,5.182988209515124e-05
-34.010548,7.761054883678063e-05
-33.628017,0.0001439420559740983
-33.24549,0.0001600549726876175
-32.86296,0.000436391494324472
-32.480434,0.00039825759143580875
-32.097904,0.0003144704245255093
-31.715376,0.0003756995080368824
-31.332848,0.00032145268843469967
-30.95032,0.0007068199464997029
-30.567791,0.00036092933438282255
-30.185263,0.000367911598292015
-29.802734,0.0002355171326292661
-29.420204,0.00043021487625095764
-29.037676,0.0003569011052044449
-28.655148,1.7455659772978477e-05
-28.27262,2.685486118919762e-07
-27.89009,0.0
-27.50756,0.0
-27.125034,0.0
-26.742504,0.0
-26.359978,0.0
-25.977448,0.0
-25.594921,0.0
-25.21239,0.0
-24.82986,0.0
-24.447334,0.0
-24.064804,0.0
-23.682278,0.0
-23.299747,0.0
-22.917221,0.0
-22.53469,0.0
-22.152163,0.0
-21.769634,0.0
-21.387104,0.0
-21.004578,0.0
-20.622047,0.0
-20.239521,0.0
-19.85699,0.0
-19.47446,0.0
-19.091934,0.0
-18.709404,0.0
-18.326878,0.0
-17.944347,0.0
-17.561821,0.0
-17.17929,0.0
-16.796764,0.0
-16.414234,0.0
-16.031704,0.0
-15.649178,0.0
-15.266647,0.0
-14.884121,0.0
-14.501591,0.0
-14.119064,0.0
-13.736534,0.0
-13.354004,0.0
-12.9714775,0.0
-12.588947,0.0
-12.206421,0.0
-11.823891,0.0
-11.441364,0.0
-11.058834,0.0
-10.676308,0.0
-10.293777,0.0
-9.911247,0.0
-9.528721,0.0
-9.146191,0.0
-8.763664,0.0
-8.381134,0.0
-7.9986076,0.0
-7.6160774,0.0
-7.233547,0.0
-6.851021,0.0
-6.4684906,0.0
-6.085964,0.0
-5.703434,0.0
-5.3209076,0.0
-4.9383774,0.0
-4.555851,0.0
-4.173321,0.0
-3.7907925,0.0
-3.4082642,0.0
-3.025734,0.0
-2.6432037,0.0
-2.2606773,0.0
-1.8781509,0.0
-1.4956207,0.0
-1.1130905,0.0
-0.7305641,0.0
-0.34803772,0.0
0.034492493,0.0
0.4170227,0.0
0.7995529,0.0
1.1820793,0.0
1.5646057,0.0
1.9471359,0.0
2.3296661,0.0
2.7121925,0.0
3.094719,0.0
3.4772491,0.0
3.8597794,0.0
4.2423096,0.0
4.624836,0.0
5.0073624,0.0
5.3898926,0.0
5.772423,0.0
6.154949,0.0
6.5374794,0.0
6.920006,0.0
7.302536,0.0
7.685066,0.0
8.067593,0.0
8.450119,0.0
8.832649,0.0
9.215179,2.3095180622709987e-05
9.59771,0.000582213390581823
9.980236,0.00044095682072663666
10.362762,0.000594298078116961
10.745293,0.0013000438301690983
11.127823,0.0009146765721040974
11.510349,0.0011808082464890553
11.892876,0.0020968275616526206
12.275406,0.0028219088137609824
12.657936,0.0045766054438632214
13.040466,0.007346147278305266
13.422993,0.008499563566381346
13.805519,0.008764621046318739
14.188049,0.012049507666981008
14.57058,0.013534312942131673
14.953106,0.015456315357442426
15.335632,0.017846398003280906
15.718163,0.01851535259550379
16.100693,0.01939108961888352
16.483223,0.019901600530090262
16.86575,0.019763297994965897
17.248276,0.01918806686829334
17.630806,0.01932905488953659
18.013336,0.019605122862561473
18.395863,0.01993758604408377
18.778393,0.021145786248985797
19.16092,0.020274346003396372
19.54345,0.019258158055997125
19.92598,0.018913878735551625
20.308506,0.018612030095785107
20.691032,0.0181230030735298
21.073563,0.017766907614161023
21.456093,0.017867344795008577
21.838623,0.018249758018342763
22.22115,0.018391551685421715
22.603676,0.018156034552792463
22.986206,0.018053986080273563
23.368736,0.01793072226741508
23.751263,0.01793287065631026
24.13379,0.01768929706532421
24.51632,0.01763343895405071
24.89885,0.017756434218297264
25.28138,0.017449214606292833
25.663906,0.017303661258647393
26.046432,0.017088553820521893
26.428963,0.016598989701042816
26.811493,0.01626222974173027
27.19402,0.01587202860865129
27.576546,0.015318549919541883
27.959076,0.014794074480516903
28.341606,0.014234419173334019
28.724136,0.013635287220203065
29.106659,0.013049582697666704
29.489182,0.01250765159886871
29.87172,0.011762429200868538
30.254242,0.011196328727000293
30.63678,0.010538921725088817
31.019302,0.009962616403968668
31.401825,0.009382282853670178
31.784363,0.008740183122636547
32.166885,0.008302985982476398
32.549416,0.00765309834169779
32.931946,0.00723523670159386
33.31447,0.006799919401716953
33.697006,0.006248857650114593
34.07953,0.005851674253126353
34.46206,0.005447777140840807
34.84459,0.004982113847820103
35.22711,0.004613396603692403
35.60965,0.0042398454845506564
35.992172,0.0037612918581591413
36.374695,0.003420772218280101
36.757233,0.00312026632157297
37.139755,0.0028033789595404263
37.522293,0.002460442382154357
37.904816,0.0022386212287315767
38.28734,0.0020047153877736576
38.669876,0.001814851519166025
39.0524,0.001619885226932443
39.43493,0.001425456031922645
39.81746,0.0012702349342490757
