z,density
-37.001045,0.0
-36.20517,0.0
-35.40929,0.01598834237838396
-34.613415,0.03258682041962649
-33.817535,0.037939415258441904
-33.02166,0.035007872805545216
-32.225784,0.02857608518543927
-31.429907,0.030455798673530817
-30.63403,0.03066631935601922
-29.838152,0.020143899320573536
-29.042274,0.01967768184347498
-28.246399,0.013128049108033755
-27.45052,0.003946197931155809
-26.654644,0.001000715420804311
-25.858768,0.0006644760720109103
-25.06289,0.0003842551022487501
-24.267014,0.0
-23.471136,0.0
-22.675259,0.0
-21.879383,0.0
-21.083504,0.0
-20.287628,0.0
-19.491753,0.0
-18.695873,0.0
-17.899998,0.0
-17.104118,0.0
-16.308243,0.0
-15.512367,0.0
-14.716488,0.0
-13.920612,0.0
-13.124737,0.0
-12.328857,0.0
-11.532982,0.0
-10.7371025,0.0
-9.941227,0.0
-9.145351,0.0
-8.349472,0.0
-7.5535965,0.0
-6.757721,0.0
-5.9618416,0.0
-5.165966,0.0
-4.3700886,0.0
-3.5742111,0.0
-2.7783356,0.0
-1.98246,0.0
-1.1865807,0.0
-0.3907013,0.0
0.40517426,0.0
1.2010498,0.0
1.9969254,0.0
2.7928047,0.0
3.588684,1.0325968485018199e-06
4.3845596,0.0003464362426723708
5.180435,3.8722381818818275e-05
5.9763107,0.0005129424844932937
6.77219,0.0015780661337229233
7.5680656,0.007775583343824815
8.363945,0.019481617516865682
9.159821,0.018746924859156553
9.955696,0.027000342394625596
10.751572,0.028850755947140757
11.547451,0.02607294135006487
12.34333,0.03211092234707317
13.139206,0.03616954426010978
13.9350815,0.030241792976678828
14.730957,0.029245724241692805
15.526836,0.030374094447893085
16.322716,0.029219005798237847
17.118591,0.02799873447252074
17.914467,0.02793471346791361
18.710342,0.02813219761518952
19.506222,0.027961690060580618
20.302097,0.027728452247425407
21.097977,0.02815284955215954
21.893852,0.028562919575620883
22.689728,0.028353044266162884
23.485603,0.028303350542828797
24.281483,0.02842868198531564
25.077362,0.02855762751677232
25.873238,0.028669793349440767
26.669113,0.028754724440230174
27.464989,0.029049788989689535
28.260864,0.029530075598848873
29.056747,0.02980074504776247
29.852615,0.030122915264495044
30.648499,0.030617271005715395
31.444366,0.031030051595904024
32.24025,0.03128407042063536
33.036125,0.03163476612530778
33.832,0.031937058852706764
34.627884,0.03230931001659167
35.42375,0.032443934830714984
36.219635,0.03279153274484213
37.01551,0.03298837151908773
37.811386,0.033089566010240865
38.60727,0.03337353014357896
39.403137,0.033517835553156974
40.19902,0.03357488652903682
40.994896,0.03355591256194546
41.79077,0.033731454026190835
42.586655,0.033734164592918156
43.382523,0.03378411646546451
44.178406,0.03393745709746703
44.97428,0.03382554941401063
45.770157,0.033785794435343235
46.56604,0.03400999702607418
47.361908,0.03392145184631516
48.15779,0.03383368111419255
48.95366,0.03400096180364983
49.749542,0.033952171602558104
50.545425,0.0339038976998907
51.341293,0.03391603071286058
52.137177,0.03389073209007213
52.933044,0.033911771250860395
53.728928,0.03392532408449707
54.52481,0.03393823154510335
55.32068,0.033932552262436556
56.11656,0.03386143215449596
56.91243,0.03409892942965143
57.708313,0.033805542850070876
58.50419,0.03389628229813288
59.300064,0.0339435236039519
60.095947,0.03388221316607209
60.891815,0.034006641086316576
61.6877,0.03395449494546728
62.483574,0.03387627573419328
63.27945,0.03391912850340607
64.07533,0.033999929206801324
64.8712,0.033908544385708915
65.66708,0.03386956385467793
66.46296,0.03390828623649682
67.258835,0.03396778962989171
68.05472,0.033934746530739614
68.850586,0.03389124838849643
69.64647,0.03396494998855834
70.442345,0.03393397208310321
71.23822,0.03393151966558803
72.0341,0.033956301989952115
72.82997,0.03391035143019368
73.625854,0.0338765338834053
74.42172,0.0339692094505584
75.217606,0.033941587484860994
76.01349,0.03390944790795133
76.80936,0.033872274421405286
77.60524,0.03393694079904272
78.40111,0.03391745053352725
79.19699,0.034015547234134934
79.992874,0.0338123838041922
80.78874,0.033948041215164065
81.584625,0.03395423679625511
82.38049,0.0339854728509223
83.17638,0.03382503311558635
83.97225,0.033984182104861635
84.76813,0.03395113900570958
85.56401,0.03388156779304187
86.35988,0.0339636592424977
87.15576,0.03387033830231445
87.95164,0.033959012556679484
88.74751,0.03397579225546762
89.543396,0.033927905576618365
90.33927,0.03382348422031359
91.13515,0.03395617291534616
91.93102,0.03396946759977046
92.7269,0.033976566703103936
93.52278,0.03389176468692075
94.31865,0.03399592789401342
95.11453,0.033939264141951885
95.910416,0.033920677398678746
96.70628,0.033807349894555694
97.50215,0.03397863189680096
98.29805,0.033920806473284916
99.09392,0.03392158092092123
99.889786,0.033958496258255186
100.68567,0.03392287166698182
101.48155,0.033987408970013275
102.27742,0.03387046737692037
103.07329,0.033935650052982165
103.86919,0.033885052807405544
104.665054,0.033914223668375695
105.46092,0.0339524297517702
106.256805,0.03391099680322402
107.05269,0.03391254569849692
107.84856,0.03401399833886211
108.64444,0.033880406121587194
109.44032,0.03386724051176879
110.23619,0.03398947416371025
111.03206,0.0339390059927396
111.82796,0.033933713933891094
112.623825,0.03400638293710436
113.41969,0.033936037276800175
114.215576,0.033880922420011554
115.01146,0.03396275572025522
115.80733,0.03427201847638156
116.60321,0.03405878722716593
117.39909,0.03355178217455156
118.19496,0.03446020925202094
118.99083,0.035741791015617905
119.78673,0.016150589158204845
120.582596,0.0
121.37846,0.0
