z,density
26.610603,0.005993239975628746
27.402504,0.005081741059355275
28.194405,0.004148107734920286
28.986305,0.0033927461302727504
29.778206,0.0027378867032235017
30.570107,0.0021414541373574046
31.362007,0.00164572315817215
32.153908,0.0012833968552036783
32.94581,0.0009868755494721886
33.73771,0.0007671267405171774
34.529602,0.0005878579753170367
35.321503,0.00044488166313850293
36.113403,0.0003499629398512206
36.905304,0.00027578276114771395
37.697205,0.00020937953666312365
38.489105,0.0001495568119022311
39.281006,0.00010110040484590812
40.072906,6.999258797024422e-05
40.864807,4.446822540559676e-05
41.656708,3.011077146298255e-05
42.44861,2.0937953666312376e-05
43.24051,1.7946817428267745e-05
44.032402,1.21639540347148e-05
44.824303,7.378136053843405e-06
45.616203,8.574590549061253e-06
46.408104,7.178726971307094e-06
47.200005,2.7917271555083145e-06
47.991905,4.3869998157987796e-06
48.783806,4.3869998157987796e-06
49.575706,5.583454311016628e-06
50.367607,4.3869998157987796e-06
51.159508,4.1875907332624715e-06
51.95141,5.982272476089245e-06
52.74331,3.5893634856535472e-06
53.53521,3.1905453205809306e-06
54.32711,3.7887725681898553e-06
55.119003,4.586408898335088e-06
55.910904,4.3869998157987796e-06
56.702805,5.38404522848032e-06
57.494705,3.389954403117239e-06
58.286606,3.389954403117239e-06
59.078506,3.5893634856535472e-06
59.870407,3.7887725681898553e-06
60.662308,4.1875907332624715e-06
61.45421,2.19349990789939e-06
62.24611,2.19349990789939e-06
63.03801,1.595272660290466e-06
63.82991,9.97045412681541e-07
64.6218,9.97045412681541e-07
65.413704,9.97045412681541e-07
66.205605,7.976363301452329e-07
66.997505,1.1964544952178494e-06
67.789406,5.982272476089247e-07
68.58131,1.1964544952178494e-06
69.37321,1.9940908253630822e-07
70.16511,5.982272476089247e-07
70.95701,0.0
71.74891,7.976363301452329e-07
72.54081,1.9940908253630822e-07
73.33271,9.97045412681541e-07
74.12461,1.3958635777541576e-06
74.91651,7.976363301452329e-07
75.70841,1.3958635777541576e-06
76.50031,2.3929089904356983e-06
77.29221,1.595272660290466e-06
78.084114,2.5923180729720064e-06
78.876015,2.9911362380446225e-06
79.6679,2.7917271555083145e-06
80.4598,2.19349990789939e-06
81.2517,2.19349990789939e-06
82.0436,3.7887725681898553e-06
82.8355,4.3869998157987796e-06
83.6274,4.3869998157987796e-06
84.419304,3.1905453205809306e-06
85.211205,3.5893634856535472e-06
86.003105,4.586408898335088e-06
86.795006,3.7887725681898553e-06
87.58691,5.38404522848032e-06
88.37881,4.3869998157987796e-06
89.17071,2.9911362380446225e-06
89.96261,4.3869998157987796e-06
90.75451,3.5893634856535472e-06
91.54641,5.184636145944012e-06
92.33831,2.7917271555083145e-06
93.13021,2.9911362380446225e-06
93.92211,1.3958635777541576e-06
94.71401,2.9911362380446225e-06
95.50591,3.988181650726163e-06
96.29781,3.1905453205809306e-06
97.089714,2.9911362380446225e-06
97.881615,2.7917271555083145e-06
98.673515,3.7887725681898553e-06
99.465416,4.785817980871396e-06
100.2573,3.1905453205809306e-06
101.0492,5.184636145944012e-06
101.8411,1.4955681190223133e-05
102.633,2.372968082182072e-05
103.424904,4.646231623095991e-05
104.216805,0.00031386989591214253
105.008705,5.2045770541976586e-05
105.800606,0.0
