z,density
-21.270271,0.0
-20.481688,2.286703297213945e-05
-19.693104,3.72763962148573e-05
-18.904522,0.00012185309350907319
-18.115938,0.00033940315377142116
-17.327354,0.000592506751600017
-16.53877,0.0007928282253765011
-15.750187,0.00015771987810236145
-14.961603,0.0003724507151215641
-14.173019,0.00038090838485098306
-13.384437,3.132470270156088e-07
-12.595853,0.0
-11.807269,0.0
-11.018686,0.0
-10.230103,0.0
-9.441519,0.0
-8.652935,0.0
-7.8643513,0.0
-7.0757675,0.0
-6.2871847,0.0
-5.498602,0.0
-4.710018,0.0
-3.9214344,0.0
-3.1328526,0.0
-2.344267,0.0
-1.555685,0.0
-0.7670994,0.0
0.021482468,0.0
0.8100643,0.0
1.59865,0.0
2.3872318,0.0
3.1758175,0.0
3.9643993,0.0
4.752985,0.0
5.541567,0.0
6.3301525,0.0
7.1187344,0.0
7.907316,0.0
8.695902,0.0
9.484484,0.0
10.273069,0.0
11.061651,0.0
11.850237,0.0
12.638819,0.0
13.427401,0.0
14.215986,0.0
15.004572,0.0
15.793154,0.0
16.581736,0.0
17.370317,0.0
18.158903,0.0
18.947489,0.0
19.73607,0.0
20.524652,0.0
21.313238,0.0
22.10182,0.0
22.890406,0.0
23.678988,0.00033846341269037515
24.46757,0.0005008819961979486
25.256155,0.0002737779016116493
26.04474,0.000363836421878631
26.833323,0.0013355286996810552
27.621904,0.0028646440620577664
28.41049,0.004310905585788799
29.199072,0.005884345402488176
29.987658,0.00921792026398826
30.77624,0.012277090729822745
31.564821,0.013942311925437689
32.35341,0.014784946428109692
33.14199,0.01695888079559803
33.930573,0.018440069362841278
34.719154,0.0188709406485013
35.507744,0.01967849148414746
36.296326,0.019768080133873975
37.084908,0.019971690701434064
37.87349,0.01995399224440771
38.66207,0.019710912551443638
39.45066,0.01961161324387965
40.239243,0.019486001186046407
41.027824,0.019300558946053176
41.816406,0.01906202133498076
42.60499,0.01872481091039849
43.39357,0.01819041148230984
44.18216,0.017319271500179458
44.97074,0.01647256478615626
45.759323,0.015469704429165785
46.547913,0.014796379944595796
47.336487,0.013897674224088009
48.125076,0.013125050431954007
48.91366,0.012441388795492407
49.70224,0.011519346171471984
50.49083,0.010625182532855926
51.279404,0.009641586868026932
52.067993,0.008784229755085188
52.856583,0.007991714776735688
53.645157,0.007194187845953961
54.433746,0.006431274711657453
55.22232,0.005723962924656206
56.01091,0.00512722733819147
56.7995,0.0045898520633461965
57.588074,0.004038850542825752
58.376663,0.0035512815452759523
59.165245,0.003043508114483659
59.953827,0.00266291297665969
60.742416,0.0022939079788352923
61.53099,0.0019496494961451446
62.31958,0.0016728957477768556
63.108162,0.001413057338867407
63.896744,0.0011998927369832903
64.68533,0.0010191492023952835
65.47391,0.0008575137364552287
66.2625,0.0006976011291637607
67.05108,0.0005802901175464155
67.83966,0.00047206326971252277
68.62825,0.00038779981944532435
69.416824,0.0003191987205289056
70.205414,0.0002863077826922667
70.994,0.000255452950531229
71.78258,0.00022428487134317583
72.57117,0.000203453944046638
73.35974,0.00015912948972392926
74.14833,0.00014487674999471908
74.93692,0.00011402191783368161
75.725494,9.491384918572954e-05
76.514084,7.925149783494904e-05
77.302666,6.954083999746516e-05
78.09125,5.8420570538411044e-05
78.87984,4.604731297129448e-05
79.66841,3.4613796485224775e-05
80.457,2.1144174323553598e-05
81.24558,1.3156375134655572e-05
82.034164,8.457669729421439e-06
82.822754,4.855328918741937e-06
83.61133,2.036105675601457e-06
84.39992,1.4096116215702397e-06
85.18851,4.698705405234132e-07
85.97708,1.2529881080624352e-06
86.76567,1.4096116215702397e-06
87.554245,4.698705405234132e-07
88.342834,4.698705405234132e-07
89.131424,1.566235135078044e-07
89.92,0.0
90.70859,0.0
91.49717,0.0
92.28575,0.0
93.07434,0.0
93.862915,0.0
94.651505,0.0
95.44009,0.0
96.22867,0.0
97.01726,0.0
97.80583,0.0
98.59442,0.0
99.383,0.0
100.171585,0.0
100.960175,0.0
101.74875,0.0
102.53734,0.0
103.32593,0.0
104.1145,0.0
104.90309,0.0
105.691666,0.0
106.480255,0.0
107.26883,0.0
108.057434,0.0
108.84601,0.0
109.63458,0.0
110.42317,0.0
111.21176,0.0
112.000336,0.0
112.788925,0.0
113.577515,0.0
114.36609,0.0
115.15466,0.0
115.94327,0.0
116.73184,0.0
117.52042,0.0
118.309006,0.0
119.097595,0.0
119.88617,0.0
120.67476,0.0
121.46335,0.0
122.25192,0.0
123.04051,0.0
123.8291,0.0
124.617676,0.0
125.40625,0.0
126.194855,0.0
126.98343,0.0
127.772,0.0
128.5606,0.0
129.34918,0.0
130.13776,0.0
130.92635,0.0
131.71494,0.0
132.50351,1.566235135078044e-07
133.29208,5.481822972773155e-06
134.08069,1.8951445134444355e-05
134.86926,0.0
135.65784,0.0
