z,density
-22.460688,0.0
-21.664934,0.0
-20.86918,0.01495548959850123
-20.07343,0.0319782529862447
-19.277676,0.036699192964740744
-18.481922,0.03735729348778186
-17.686169,0.02956438993569325
-16.890415,0.030085127495788476
-16.094664,0.031667517786450154
-15.29891,0.021250438398733633
-14.503157,0.017488090125497832
-13.707404,0.01436568252596421
-12.911651,0.004406634893788897
-12.115898,0.0012479075955783329
-11.320145,0.0003119768988945934
-10.524392,9.312743250584497e-07
-9.728639,0.0
-8.932886,0.0
-8.137133,0.0
-7.34138,0.0
-6.5456266,0.0
-5.749874,0.0
-4.9541225,0.0
-4.158369,0.0
-3.3626156,0.0
-2.566862,0.0
-1.7711086,0.0
-0.97535706,0.0
-0.17960358,0.0
0.616148,0.0
1.4119015,0.0
2.207655,0.0
3.0034084,0.0
3.799162,0.0
4.5949154,0.0
5.390667,0.0
6.1864204,0.0
6.982172,0.0
7.7779255,0.0
8.573679,0.0
9.369432,0.0
10.165186,0.0
10.960939,0.0
11.756693,0.0
12.552443,0.0
13.348196,0.0
14.1439495,0.0
14.939703,0.0
15.735456,0.0
16.53121,0.0
17.326963,0.0
18.122717,3.026641556439953e-05
18.918467,0.0003559020045598503
19.71422,6.627568946665918e-05
20.509974,0.001044579367940534
21.305727,0.0012406126133653413
22.10148,0.002858546540766822
22.897234,0.018064548932708882
23.692987,0.019884414176260592
24.48874,0.0239239717735888
25.28449,0.028221957996121406
26.080244,0.029000658544257877
26.875998,0.029712307340990018
27.671751,0.03758343793638362
28.467505,0.033309354421528166
29.263258,0.031236958623498186
30.059011,0.03221122677989675
30.854765,0.03160714016770885
31.650515,0.02961483396163382
32.446266,0.029177290241243912
33.24202,0.029156802206092635
34.037773,0.02848504299295044
34.833527,0.027805833585207683
35.62928,0.028125571103477794
36.425034,0.028004350228832693
37.220787,0.02786807375259918
38.01654,0.02774592160362895
38.812294,0.02790299653978875
39.608047,0.027917586504214748
40.4038,0.02797656721146833
41.199554,0.027965702344342723
41.995308,0.028089561829575567
42.79106,0.0281559927314297
43.586807,0.028362269994430214
44.38257,0.028765201352405526
45.178314,0.02882806236934689
45.974075,0.02915447402027993
46.76982,0.02957991117444422
47.565567,0.02964975674882351
48.36133,0.029976789249306555
49.157074,0.030166924424005963
49.952835,0.030408590111358682
50.74858,0.03079211992089519
51.544342,0.030921722264465875
52.340088,0.03134979802921776
53.13585,0.03156647452218129
53.931595,0.031769492325044134
54.727356,0.03202031554325983
55.5231,0.0321539534089057
56.318863,0.032466240732575355
57.11461,0.03259367010272072
57.91037,0.032711010667678196
58.706116,0.03289866244417745
59.501877,0.03308429645963908
60.297623,0.033200550537883754
61.09337,0.033216692626184846
61.88913,0.03347248264080087
62.684875,0.0334436131367241
63.480637,0.03353270504715475
64.27638,0.03360425795779667
65.07214,0.03364632051481177
65.86789,0.033731997752717145
66.66365,0.033780889654782674
67.4594,0.033743328257005434
68.25516,0.033854460326462395
69.0509,0.03387448272445111
69.846664,0.03388224334382657
70.64241,0.03383940472487382
71.43817,0.033938119803330086
72.23392,0.03382108966314772
73.02966,0.03397661247543251
73.825424,0.03386113445912524
74.62117,0.033928030998141956
75.41693,0.03399290977612096
76.21268,0.03394137926346775
77.00844,0.03382341784896048
77.804184,0.03399104722747087
78.599945,0.03399322020089604
79.39569,0.03397925108602012
80.19145,0.03394945030761829
80.9872,0.03391250975939091
81.78296,0.03395627965266876
82.578705,0.034002843368921565
83.374466,0.03388162249427656
84.17021,0.033985770006295574
84.96597,0.03396652367024428
85.76172,0.03392911748485448
86.557465,0.03398111363467028
87.353226,0.03397412907723229
88.14897,0.03399818699729636
88.94473,0.03389807500735269
89.74048,0.0339641954844317
90.53624,0.034019916731547806
91.331985,0.03392989354679213
92.12775,0.03393703331661745
92.92349,0.03394370744928035
93.71925,0.03404769974891189
94.515,0.033894194697664894
95.31076,0.03394665648464308
96.10651,0.03399197850179587
96.90227,0.03393377385647979
97.69801,0.03396481633398176
98.49376,0.03402193449258529
99.28952,0.033921512077866534
100.085266,0.03402705650137317
100.88103,0.0339598495375814
101.67677,0.033966058033081774
102.472534,0.033971800891419775
103.26828,0.03392725493620439
104.06404,0.0340116904750097
104.85979,0.033952554555368435
105.65554,0.03392352983890429
106.451294,0.03398375224525796
107.24704,0.034010138351134575
108.0428,0.034034661908361026
108.83856,0.033834127503698574
109.63431,0.03403931827998639
110.43005,0.03402907426241074
111.225815,0.03394913988284329
112.021576,0.033884105892476674
112.81732,0.03407284415568848
113.61307,0.03398840861688316
114.40883,0.033923219414129076
115.20459,0.033951778493430895
116.000336,0.03404568198787431
116.79608,0.03383707653906125
117.59183,0.03401805418289763
118.38759,0.03397847502408266
119.18335,0.034009827926359565
119.979095,0.033966368457856805
120.77484,0.0339569005022186
121.5706,0.03393936150243015
122.36636,0.03393641246706752
123.16211,0.03397195610380722
123.957855,0.03397614683827001
124.75362,0.03401727812096003
125.54938,0.03384763098141202
126.34512,0.03398980552837083
127.14087,0.034100471960665325
127.93663,0.03394588042270559
128.73239,0.03401106962545962
129.52814,0.033864704344038016
130.32388,0.03408464029713925
131.11963,0.03438916700143332
131.91539,0.03378337305298285
132.71115,0.03371507960247861
133.5069,0.03571825067567914
134.30264,0.01692901510568769
135.0984,0.0
135.89417,0.0
