z,density
27.67304,0.0
27.711851,0.0
27.750662,0.0
27.789473,0.0
27.828283,0.0
27.867094,0.0
27.905905,0.0
27.94472,0.0
27.98353,0.0
28.02234,0.0
28.061152,0.0
28.099962,0.0
28.138773,0.0
28.177584,0.0
28.216394,0.0
28.255205,0.0
28.294016,0.0
28.332827,0.0
28.371637,0.0
28.410448,0.0
28.449259,0.0
28.48807,0.0
28.526884,0.0
28.565695,0.0
28.604506,0.0
28.643316,0.0
28.682127,0.0
28.720938,0.0
28.759748,0.0
28.79856,0.0
28.83737,3.1823860835095676e-06
28.87618,0.0
28.914991,0.0
28.953802,0.0
28.992613,0.0
29.031427,6.364772167019135e-06
29.070238,9.547158250528703e-06
29.109049,6.364772167019135e-06
29.14786,1.9094316501057405e-05
29.18667,9.547158250528703e-06
29.225481,1.5911930417547837e-05
29.264292,9.547158250528703e-06
29.303102,1.9094316501057405e-05
29.341913,3.182386083509568e-05
29.380724,4.7735791252643514e-05
29.419535,3.182386083509568e-05
29.458345,2.864147475158611e-05
29.497156,3.182386083509568e-05
29.535967,7.637726600422959e-05
29.574778,6.364772167019133e-05
29.613592,8.910681033826787e-05
29.652403,7.319487992072003e-05
29.691214,8.274203817124873e-05
29.730024,9.547158250528699e-05
29.768835,0.00012729544334038264
29.807646,0.00010501874075581569
29.846457,0.00015911930417547828
29.885267,0.00011774828508985394
29.924078,0.00019412555109408369
29.962889,0.000168666462426007
30.0017,0.00018776077892706448
30.04051,0.00018139600676004536
30.07932,0.000206855095428122
30.118132,0.00019094316501057408
30.156946,0.0002800499753488424
30.195757,0.0002609556588477849
30.234568,0.00028004997534884237
30.273378,0.00026095565884778487
30.31219,0.00033733292485201477
30.351,0.0002864147475158616
30.38981,0.0002609556588477849
30.428621,0.00028323236143235184
30.467432,0.00025459088668076577
30.506243,0.00027686758926533285
30.545053,0.00023867895626321784
30.583864,0.00024822611451374657
30.622675,0.00024186134234672742
30.661486,0.00030869145010042865
30.7003,0.00022276702584566991
30.73911,0.00026732043101480407
30.777922,0.00023549657017970827
30.816732,0.0002418613423467274
30.855543,0.00027686758926533285
30.894354,0.00028959713359937115
30.933165,0.00025459088668076577
30.971975,0.0002959619057663903
31.010786,0.0003086914501004286
31.049597,0.0003277857666014861
31.088408,0.0003468800831025434
31.127218,0.0002800499753488424
31.166029,0.0003882511021881675
31.20484,0.0003246033805179765
31.243654,0.0003532448552695625
31.282465,0.00041052780477273434
31.321276,0.000426439735190282
31.360086,0.00042325734910677264
31.398897,0.0004328045073573012
31.437708,0.0004773579125264348
31.476519,0.0005059993872780208
31.51533,0.0004137101908562438
31.55414,0.0004741755264429254
31.59295,0.0005823766532822498
31.631762,0.00042962212127379174
31.670572,0.0005632823367811926
31.709383,0.0005314584759460972
31.748194,0.0005282760898625876
31.787008,0.0005473704063636449
31.825819,0.0004423516656078299
31.86463,0.0004423516656078299
31.90344,0.00047099314035941583
31.942251,0.00047417552644292535
31.981062,0.0003977982604386962
32.019875,0.0003946158743551867
32.058685,0.00044871643777484897
32.097496,0.0003787039439376389
32.136307,0.000350062469186053
32.175117,0.0004009806465222058
32.21393,0.00036279201352009115
32.25274,0.0003596096274365817
32.29155,0.000283232361432352
32.33036,0.0003341505387685052
32.36917,0.0003246033805179766
32.40798,0.00029596190576639035
32.446793,0.0003246033805179765
32.485603,0.000267320431014804
32.524414,0.0003055090640169191
32.563225,0.0002800499753488424
32.602036,0.0003723391717706198
32.640846,0.0003436976970190339
32.679657,0.0003468800831025435
32.718468,0.0003659743996036006
32.75728,0.00041052780477273456
32.79609,0.00040734541868922493
32.8349,0.00044235166560782977
32.87371,0.0004009806465222058
32.91253,0.0004996346151110017
32.95134,0.00041371019085624397
32.99015,0.0005123641594450398
33.02896,0.0004932698429439826
33.067772,0.0005378232481131162
33.106583,0.0005855590393657594
33.145393,0.0005600999506976832
33.184204,0.000525093703779078
33.223015,0.0006205652862843644
33.261826,0.0005219113176955685
33.300636,0.0006014709697833075
33.339447,0.0006364772167019124
33.378258,0.0004932698429439825
33.41707,0.00047099314035941583
33.45588,0.00041689257693975344
33.49469,0.0003627920135200912
33.5335,0.00044235166560782977
33.57231,0.000305509064016919
33.611122,0.0003055090640169191
33.649933,0.0002418613423467274
33.688744,0.0002641380449312945
33.727554,0.00016230169025898786
33.766365,0.0001877607789270645
33.805176,0.00015275453200845916
33.843987,0.00014320737375793046
33.882797,8.910681033826787e-05
33.921608,0.00012729544334038264
33.96042,0.00011456589900634438
33.999237,0.00011456589900634438
34.038048,0.00014320737375793046
34.07686,0.00014638975984144004
34.11567,0.00016548407634249743
34.15448,0.00017821362067653576
34.19329,0.0001400249876744209
34.2321,0.00016230169025898786
34.270912,0.00019094316501057406
34.309723,0.0002132198675951412
34.348534,0.0002100374815116316
34.387344,0.00018139600676004536
34.426155,0.0002132198675951412
34.464966,0.00017503123459302618
34.503777,0.0001718488485095166
34.542587,0.00020367270934461244
34.581398,0.00021640225367865076
