z,density
-21.142723,0.0
-20.88104,0.0
-20.61936,0.0
-20.357677,0.0
-20.095995,0.0
-19.834314,1.4159635363808008e-06
-19.572632,2.8319270727616015e-06
-19.31095,5.144667515516915e-05
-19.049267,5.8998480682533436e-05
-18.787586,1.6519574591109348e-05
-18.525904,1.5575598900188813e-05
-18.264221,0.0001104451558377026
-18.002539,0.000519658617851741
-17.740858,0.001153538294304864
-17.479176,0.001830840852540424
-17.217493,0.003762215116163853
-16.95581,0.005366501802883218
-16.69413,0.005431164137711326
-16.432447,0.004635392630265345
-16.170765,0.0048053082546309625
-15.909083,0.004523531510891214
-15.647401,0.004380519193716802
-15.385719,0.007389441708526014
-15.124037,0.009980654980102942
-14.862355,0.01635768276011658
-14.600674,0.021358393982768085
-14.338991,0.022265082633897263
-14.07731,0.017151094328335243
-13.815627,0.010799553891976493
-13.553946,0.007907684362841349
-13.292263,0.005256528634890998
-13.0305805,0.0043871270235531995
-12.7689,0.0032288688507937325
-12.507217,0.004472084835736071
-12.245535,0.005682261671496165
-11.983853,0.005282487966391292
-11.722172,0.007093977317267825
-11.460489,0.018619448515562183
-11.198807,0.03174967838842134
-10.937125,0.04104736695614318
-10.675444,0.03337567651603206
-10.413761,0.02383538619574359
-10.152079,0.011389066710956255
-9.890397,0.007413041100798981
-9.6287155,0.012908867573338286
-9.367033,0.017523964726248877
-9.1053505,0.0347444412678668
-8.84367,0.04538304730454124
-8.581987,0.033858048094092506
-8.320305,0.020661267935023254
-8.058623,0.009858882115974096
-7.7969418,0.003233116741402864
-7.5352592,0.0016477095685017752
-7.2735767,0.0011275789628045435
-7.011895,0.0017850580315307263
-6.7502136,0.005563320734440137
-6.488531,0.006991555954802991
-6.2268486,0.00887195553111683
-5.965167,0.01201681054541844
-5.7034855,0.016703649850838904
-5.441803,0.018669479227180912
-5.1801205,0.010189745595641729
-4.91844,0.01018691366856899
-4.6567593,0.009119749149983303
-4.395075,0.008767646217270044
-4.1333942,0.007827918416958566
-3.8717136,0.008789829646006646
-3.6100292,0.0072535092090333635
-3.3483486,0.008944641659317692
-3.086666,0.009378870477141123
-2.8249836,0.012781430855064066
-2.563303,0.016160391840714182
-2.3016186,0.012263188200748704
-2.039938,0.004651912204856435
-1.7782574,0.004204939715205546
-1.516573,0.006171241079393072
-1.2548923,0.008611890228268068
-0.99320984,0.010507393415636494
-0.7315273,0.007274748662079202
-0.46984673,0.006495024741378803
-0.20816422,0.009005056103536519
0.053518295,0.015655364846071697
0.3151989,0.019057925223994743
0.5768833,0.020068923188970567
0.8385639,0.012125367749874306
1.1002445,0.006100442902573926
1.3619289,0.003922690983620368
1.6236095,0.0014877056888907459
1.885292,0.000997310317457515
2.1469746,0.0018969191509048005
2.4086552,0.0024566967356206967
2.6703396,0.0032859793800944013
2.9320202,0.010793418049985426
3.1937008,0.028064869278913024
3.4553852,0.04560157767698937
3.7170658,0.05198474129899371
3.9787464,0.024671276670053758
4.240431,0.00862604986363197
4.5021114,0.006458681677278352
4.763794,0.006271302502630573
5.0254765,0.01480720268777959
5.287157,0.032207506598517815
5.5488415,0.05017797182657195
5.810522,0.03732527080684357
6.0722027,0.02535235513105297
6.333887,0.011928076830471868
6.5955677,0.0039023955062655624
6.85725,0.0010846280688676627
7.1189327,0.00021381049399349933
7.3806133,0.00039505382665023543
7.6422977,0.0025794135754403755
7.9039783,0.004195027970450912
8.165659,0.00638080368277739
8.427343,0.013363391868516575
8.689024,0.01753010056823984
8.950705,0.019600711246274004
9.212389,0.01515505772988373
9.47407,0.016042394879349095
9.735752,0.009811683331428078
9.997435,0.006234015462839227
10.259115,0.005304671395127944
10.5208,0.0050974687309709625
10.78248,0.005212161777417722
11.044163,0.005404260830520051
11.305845,0.008430646895611401
11.567526,0.012112152090201375
11.82921,0.01514231405805635
12.090891,0.0121796463521022
12.3525715,0.008736495019469671
12.614252,0.008315481861319137
12.8759365,0.0057101089543783335
13.137617,0.0035271651691246657
13.399302,0.009168835885911192
13.660982,0.012468974901369348
13.922663,0.01134800376840123
14.184347,0.01064096597590179
14.446028,0.012202301768684276
14.707712,0.016994866351487857
14.969393,0.022669576217456744
15.231073,0.014399877177147372
15.492754,0.008220612304381602
15.754438,0.006710251198908682
16.016123,0.0025572301467037812
16.277803,0.00017746742989306011
16.539484,0.0009265121406384793
16.801165,0.0048038922910946325
17.062849,0.009208482864929859
17.32453,0.01350026834370012
17.586214,0.01978431451815815
17.847895,0.02913203379749875
18.109575,0.04256103197653425
18.371256,0.03847125729562105
18.63294,0.020165680697289936
18.894625,0.009349607230722612
19.156305,0.008471709838166393
19.417986,0.009765900510418429
19.679667,0.02213670193993215
19.94135,0.03634589602751344
20.203032,0.03992875576240256
20.464716,0.03395527759025737
20.726397,0.015419842911186971
20.988077,0.008872427518962216
21.249758,0.003444095308323593
21.511442,0.0034455112718599946
21.773127,0.004061455410185656
22.034807,0.0031113438772741157
22.296488,0.004867138662386267
22.558168,0.007140704113968448
22.819853,0.010433291323899245
23.081533,0.015042252634818792
23.343218,0.015488281148778761
23.604898,0.013716438776920878
23.86658,0.015522736261497378
24.128263,0.009321287959994842
24.389944,0.006663052414362662
24.651628,0.005294287662527825
24.91331,0.006902822239856481
25.17499,0.008011049700997223
25.43667,0.007577292871019215
25.698355,0.006721106919354229
25.960035,0.00593760709589016
26.22172,0.005028558505533703
26.4834,0.0053731096327197
26.74508,0.0034709986155148738
27.006765,0.0010662205428947147
27.268446,0.00023221801996644914
27.53013,0.00020484272492975457
27.791811,0.00017321953928391793
28.053492,0.00013026864534703385
